year,channel_name,theme,total_subjects,total_duration,n_days,total_subjects_channel_year,total_duration_channel_year,theme_share_subjects,theme_share_duration
2009,France 2,Culture-loisirs,639,64467,320,7305,584951,0.08747433264887064,0.1102092312005621
2009,France 2,Economie,711,58566,283,7305,584951,0.0973305954825462,0.10012120673355546
2009,France 2,Education,159,14829,106,7305,584951,0.021765913757700206,0.025350841352523544
2009,France 2,Environnement,278,23908,166,7305,584951,0.03805612594113621,0.04087179951825025
2009,France 2,Faits divers,404,27459,228,7305,584951,0.05530458590006845,0.046942393465435564
2009,France 2,Histoire-hommages,234,20486,123,7305,584951,0.032032854209445585,0.03502173686342959
2009,France 2,International,961,68931,316,7305,584951,0.13155373032169745,0.11784063964332055
2009,France 2,Justice,420,36501,233,7305,584951,0.057494866529774126,0.06240009846978636
2009,France 2,Politique France,409,32428,220,7305,584951,0.05598904859685147,0.05543712208373009
2009,France 2,Santé,519,44862,240,7305,584951,0.07104722792607802,0.07669360339584
2009,France 2,Sciences et techniques,124,10488,96,7305,584951,0.016974674880219028,0.01792970693271744
2009,France 2,Société,1286,109368,347,7305,584951,0.1760438056125941,0.1869695068475821
2009,France 2,Sport,625,36438,313,7305,584951,0.08555783709787816,0.062292397140957106
2009,France 3,Catastrophes,341,28630,180,4999,472070,0.06821364272854571,0.060647785286080454
2009,France 3,Culture-loisirs,453,52228,296,4999,472070,0.09061812362472495,0.1106361344715826
2009,France 3,Economie,486,47624,250,4999,472070,0.09721944388877776,0.1008833435719279
2009,France 3,Education,112,11080,91,4999,472070,0.022404480896179236,0.02347109538839579
2009,France 3,Environnement,183,18069,121,4999,472070,0.03660732146429286,0.038276103120299956
2009,France 3,Faits divers,297,22195,188,4999,472070,0.059411882376475295,0.047016332323596075
2009,France 3,Histoire-hommages,129,12188,82,4999,472070,0.025805161032206442,0.02581820492723537
2009,France 3,International,717,67602,290,4999,472070,0.14342868573714743,0.14320333848793612
2009,France 3,Justice,384,36237,231,4999,472070,0.07681536307261452,0.07676192090156121
2009,France 3,Politique France,297,29219,194,4999,472070,0.059411882376475295,0.06189548160230474
2009,France 3,Santé,320,32296,192,4999,472070,0.0640128025605121,0.06841358273137459
2009,France 3,Sciences et techniques,87,9559,73,4999,472070,0.01740348069613923,0.02024911559726312
2009,France 3,Société,888,83526,324,4999,472070,0.17763552710542108,0.1769356239540746
2009,France 3,Sport,305,21617,200,4999,472070,0.0610122024404881,0.04579193763636749
2009,M6,Catastrophes,254,16238,174,4175,264503,0.060838323353293415,0.0613906080460335
2009,M6,Culture-loisirs,326,26379,246,4175,264503,0.07808383233532934,0.0997304378400245
2009,M6,Economie,330,22549,206,4175,264503,0.07904191616766468,0.08525045084554807
2009,M6,Education,101,7793,86,4175,264503,0.024191616766467066,0.02946280382453129
2009,M6,Environnement,123,8170,99,4175,264503,0.029461077844311376,0.030888118471246073
2009,M6,Faits divers,343,19084,217,4175,264503,0.08215568862275449,0.07215041039232069
2009,M6,Histoire-hommages,93,6918,72,4175,264503,0.022275449101796407,0.026154712800989025
2009,M6,International,384,20169,223,4175,264503,0.09197604790419162,0.0762524432615131
2009,M6,Justice,354,22366,203,4175,264503,0.08479041916167665,0.0845585872371958
2009,M6,Politique France,201,13547,141,4175,264503,0.0481437125748503,0.05121681039534523
2009,M6,Santé,269,19447,175,4175,264503,0.0644311377245509,0.0735227955826588
2009,M6,Sciences et techniques,71,5097,63,4175,264503,0.017005988023952097,0.019270102796565634
2009,M6,Société,844,54037,321,4175,264503,0.2021556886227545,0.20429635958760392
2009,M6,Sport,482,22709,261,4175,264503,0.11544910179640719,0.08585535891842437
2009,TF1,Catastrophes,595,45020,242,7515,625606,0.07917498336660013,0.07196222542622673
2009,TF1,Culture-loisirs,695,66925,317,7515,625606,0.09248170326014638,0.10697627580298143
2009,TF1,Economie,780,67362,317,7515,625606,0.10379241516966067,0.10767479851535951
2009,TF1,Education,194,16906,133,7515,625606,0.025815036593479706,0.02702339811318945
2009,TF1,Environnement,358,33440,207,7515,625606,0.047638057218895545,0.05345217277327903
2009,TF1,Faits divers,390,30710,229,7515,625606,0.05189620758483034,0.049088403883594464
2009,TF1,Histoire-hommages,230,22834,114,7515,625606,0.030605455755156354,0.036499010559361646
2009,TF1,International,692,49419,293,7515,625606,0.09208250166333999,0.07899380760414702
2009,TF1,Justice,435,36064,237,7515,625606,0.05788423153692615,0.05764650594783298
2009,TF1,Politique France,343,27021,211,7515,625606,0.045642049234863605,0.04319172130702071
2009,TF1,Santé,532,48029,257,7515,625606,0.070791749833666,0.0767719619057362
2009,TF1,Sciences et techniques,182,16606,135,7515,625606,0.02421823020625416,0.026543863070366974
2009,TF1,Société,1408,119924,350,7515,625606,0.18735861610113108,0.19169253491814336
2009,TF1,Sport,681,45346,306,7515,625606,0.0906187624750499,0.07248332017276049
2010,Arte,Catastrophes,203,16205,134,3947,407885,0.05143146693691411,0.03972933547445971
2010,Arte,Culture-loisirs,973,127733,339,3947,407885,0.24651634152520902,0.3131593463843976
2010,Arte,Economie,312,33873,187,3947,407885,0.07904737775525715,0.08304546624661363
2010,Arte,Education,27,3446,22,3947,407885,0.006840638459589561,0.00844845973742599
2010,Arte,Environnement,128,12581,109,3947,407885,0.03242969343805422,0.03084447822302855
2010,Arte,Faits divers,40,3486,36,3947,407885,0.010134279199391943,0.008546526594505804
2010,Arte,Histoire-hommages,84,8803,65,3947,407885,0.021281986318723082,0.0215820635718401
2010,Arte,International,1279,111007,360,3947,407885,0.3240435774005574,0.27215269009647325
2010,Arte,Justice,132,13583,102,3947,407885,0.03344312135799341,0.033301052992877896
2010,Arte,Politique France,113,12015,90,3947,407885,0.028629338738282238,0.02945683219534918
2010,Arte,Santé,47,4724,40,3947,407885,0.011907778059285534,0.011581695821126052
2010,Arte,Sciences et techniques,52,4829,41,3947,407885,0.013174562959209527,0.011839121320960565
2010,Arte,Société,528,52249,269,3947,407885,0.13377248543197365,0.12809738038908025
2010,Arte,Sport,29,3351,23,3947,407885,0.007347352419559159,0.008215550951861432
2010,France 2,Catastrophes,759,55148,263,7015,575719,0.10819672131147541,0.0957897863367372
2010,France 2,Culture-loisirs,525,53218,300,7015,575719,0.07483962936564505,0.09243745646747806
2010,France 2,Economie,509,45973,244,7015,575719,0.07255880256593016,0.0798531922691452
2010,France 2,Education,145,15481,112,7015,575719,0.020669992872416252,0.026889854251813818
2010,France 2,Environnement,325,22927,191,7015,575719,0.04632929436920884,0.03982324710492445
2010,France 2,Faits divers,284,20457,183,7015,575719,0.040484675694939416,0.03553295965566535
2010,France 2,Histoire-hommages,137,11310,92,7015,575719,0.019529579472558803,0.019645000425554827
2010,France 2,International,853,55702,304,7015,575719,0.12159657875980043,0.0967520613354779
2010,France 2,Justice,365,32439,215,7015,575719,0.05203136136849608,0.05634519618077569
2010,France 2,Politique France,561,45693,239,7015,575719,0.07997148966500356,0.0793668438943304
2010,France 2,Santé,237,25188,168,7015,575719,0.03378474697077691,0.043750510231553935
2010,France 2,Sciences et techniques,85,7652,69,7015,575719,0.012116892373485389,0.013291206300295804
2010,France 2,Société,1499,134688,346,7015,575719,0.2136849607982894,0.2339474639537691
2010,France 2,Sport,731,49843,295,7015,575719,0.10420527441197434,0.08657522159247827
2010,France 3,Catastrophes,572,46281,229,5197,463790,0.11006349817202232,0.0997886974708381
2010,France 3,Culture-loisirs,384,44992,263,5197,463790,0.0738887819896094,0.09700942236788201
2010,France 3,Economie,334,32085,206,5197,463790,0.06426784683471233,0.06918001681795641
2010,France 3,Education,111,12333,87,5197,463790,0.021358476043871463,0.026591776450548738
2010,France 3,Environnement,244,20618,154,5197,463790,0.04695016355589764,0.044455464757756746
2010,France 3,Faits divers,270,20119,184,5197,463790,0.0519530498364441,0.04337954677763643
2010,France 3,Histoire-hommages,102,8709,71,5197,463790,0.019626707715989993,0.018777895168071757
2010,France 3,International,696,52238,296,5197,463790,0.13392341735616703,0.11263287263632248
2010,France 3,Justice,327,28839,203,5197,463790,0.06292091591302675,0.06218115957653248
2010,France 3,Politique France,404,38858,227,5197,463790,0.07773715605156821,0.08378360896095216
2010,France 3,Santé,197,20829,149,5197,463790,0.0379064845102944,0.04491041203993187
2010,France 3,Sciences et techniques,53,5802,50,5197,463790,0.01019819126419088,0.012509972185687487
2010,France 3,Société,1101,99131,336,5197,463790,0.21185299211083317,0.2137411328402941
2010,France 3,Sport,402,32956,216,5197,463790,0.07735231864537233,0.07105802194958925
2010,M6,Catastrophes,546,30352,244,5124,310837,0.10655737704918032,0.0976460331299041
2010,M6,Culture-loisirs,385,29497,256,5124,310837,0.07513661202185792,0.09489539533581909
2010,M6,Economie,333,24219,191,5124,310837,0.06498829039812647,0.07791543477771308
2010,M6,Education,122,9277,91,5124,310837,0.023809523809523808,0.02984522434587903
2010,M6,Environnement,220,13496,143,5124,310837,0.0429352068696331,0.043418254583592046
2010,M6,Faits divers,381,19417,234,5124,310837,0.0743559718969555,0.06246682344765906
2010,M6,Histoire-hommages,84,4971,59,5124,310837,0.01639344262295082,0.015992304648417017
2010,M6,International,412,20533,235,5124,310837,0.08040593286494926,0.06605712962099107
2010,M6,Justice,361,18672,220,5124,310837,0.0704527712724434,0.06007006887854406
2010,M6,Politique France,308,19532,181,5124,310837,0.060109289617486336,0.06283679227376407
2010,M6,Santé,180,13652,138,5124,310837,0.0351288056206089,0.043920125339004044
2010,M6,Sciences et techniques,80,5837,69,5124,310837,0.0156128024980484,0.01877833076499902
2010,M6,Société,1078,68724,336,5124,310837,0.2103825136612022,0.22109337048034822
2010,M6,Sport,634,32658,271,5124,310837,0.12373145979703357,0.1050647123733661
2010,TF1,Catastrophes,896,68164,276,7168,595793,0.125,0.11440886348110837
2010,TF1,Culture-loisirs,653,62926,312,7168,595793,0.09109933035714286,0.1056172194033834
2010,TF1,Economie,506,43055,254,7168,595793,0.07059151785714286,0.0722650316468975
2010,TF1,Education,178,16685,135,7168,595793,0.024832589285714284,0.028004692905086163
2010,TF1,Environnement,467,38895,237,7168,595793,0.06515066964285714,0.06528274081770011
2010,TF1,Faits divers,354,25710,214,7168,595793,0.04938616071428571,0.04315257144679444
2010,TF1,Histoire-hommages,136,11619,102,7168,595793,0.018973214285714284,0.019501739698183765
2010,TF1,International,543,36174,264,7168,595793,0.07575334821428571,0.060715718378698644
2010,TF1,Justice,329,27553,209,7168,595793,0.0458984375,0.04624592769636434
2010,TF1,Politique France,473,42338,237,7168,595793,0.06598772321428571,0.07106159354003823
2010,TF1,Santé,241,23431,171,7168,595793,0.03362165178571429,0.039327417408395196
2010,TF1,Sciences et techniques,126,11634,105,7168,595793,0.017578125,0.019526916227615966
2010,TF1,Société,1530,132558,344,7168,595793,0.21344866071428573,0.22249002589825662
2010,TF1,Sport,736,55051,309,7168,595793,0.10267857142857142,0.09239954145147727
2011,Arte,Catastrophes,75,6509,59,3873,394020,0.019364833462432222,0.016519466016953453
2011,Arte,Culture-loisirs,763,97715,312,3873,394020,0.1970049057578105,0.2479950256332166
2011,Arte,Economie,282,30535,185,3873,394020,0.07281177381874517,0.07749606618953353
2011,Arte,Education,13,1612,11,3873,394020,0.003356571133488252,0.004091162885132734
2011,Arte,Environnement,142,15112,94,3873,394020,0.036664084688871675,0.03835338307700117
2011,Arte,Faits divers,28,2361,26,3873,394020,0.007229537825974697,0.005992081620222324
2011,Arte,Histoire-hommages,86,7858,74,3873,394020,0.022205009036922282,0.019943150093903864
2011,Arte,International,1856,169797,364,3873,394020,0.47921507875032276,0.43093497791990254
2011,Arte,Justice,125,11175,99,3873,394020,0.032274722437387035,0.028361504492157758
2011,Arte,Politique France,63,6246,60,3873,394020,0.016266460108443067,0.015851987208771127
2011,Arte,Santé,39,3934,34,3873,394020,0.010069713400464756,0.009984264758134105
2011,Arte,Sciences et techniques,43,4145,37,3873,394020,0.011102504518461141,0.010519770570021826
2011,Arte,Société,340,35201,218,3873,394020,0.08778724502969275,0.08933810466473784
2011,Arte,Sport,18,1820,17,3873,394020,0.004647560030983733,0.004619054870311151
2011,France 2,Catastrophes,418,29263,201,7918,666881,0.05279110886587522,0.04388039245382609
2011,France 2,Culture-loisirs,501,49812,272,7918,666881,0.06327355392775953,0.07469398588353844
2011,France 2,Economie,771,72952,271,7918,666881,0.09737307400858802,0.10939283020508907
2011,France 2,Education,179,20970,119,7918,666881,0.022606718868401113,0.03144489046771463
2011,France 2,Environnement,390,31509,182,7918,666881,0.04925486233897449,0.047248309668441596
2011,France 2,Faits divers,453,32787,239,7918,666881,0.05721141702450114,0.04916469355102335
2011,France 2,Histoire-hommages,143,11918,92,7918,666881,0.018060116190957314,0.017871254391713064
2011,France 2,International,1702,121786,347,7918,666881,0.21495327102803738,0.1826202875775438
2011,France 2,Justice,591,51078,224,7918,666881,0.07464006062136903,0.07659237555126026
2011,France 2,Politique France,782,69900,282,7918,666881,0.09876231371558475,0.10481630155904877
2011,France 2,Santé,264,26418,161,7918,666881,0.03334175296792119,0.03961426401411946
2011,France 2,Sciences et techniques,106,9785,86,7918,666881,0.01338721899469563,0.014672782700361833
2011,France 2,Société,1042,99764,325,7918,666881,0.1315988886082344,0.14959790427377598
2011,France 2,Sport,576,38939,302,7918,666881,0.07274564283910079,0.05838972770254363
2011,France 3,Catastrophes,333,23032,177,5563,468519,0.05985978788423513,0.04915915896687221
2011,France 3,Culture-loisirs,327,35030,239,5563,468519,0.05878123314758224,0.07476751209662788
2011,France 3,Economie,514,48222,268,5563,468519,0.09239618910659717,0.10292432110544077
2011,France 3,Education,112,11585,96,5563,468519,0.020133021750853856,0.02472685205936152
2011,France 3,Environnement,246,22240,153,5563,468519,0.04422074420276829,0.04746872592146743
2011,France 3,Faits divers,420,29729,249,5563,468519,0.07549883156570196,0.06345313637227092
2011,France 3,Histoire-hommages,90,7787,63,5563,468519,0.016178321049793276,0.01662045722798862
2011,France 3,International,1101,80544,327,5563,468519,0.19791479417580443,0.17191191819328566
2011,France 3,Justice,457,38646,233,5563,468519,0.08214991910839475,0.08248544882918302
2011,France 3,Politique France,541,45008,261,5563,468519,0.09724968542153514,0.09606440720653805
2011,France 3,Santé,246,25200,173,5563,468519,0.04422074420276829,0.053786505990151945
2011,France 3,Sciences et techniques,95,8691,73,5563,468519,0.01707711666367068,0.018549941411127403
2011,France 3,Société,772,70229,308,5563,468519,0.13877404278267122,0.14989573528501512
2011,France 3,Sport,309,22576,200,5563,468519,0.055545568937623586,0.04818587933466946
2011,M6,Catastrophes,311,18444,174,5558,377076,0.055955379632961495,0.04891321643382236
2011,M6,Culture-loisirs,578,44789,321,5558,377076,0.10399424253328536,0.11877976853472509
2011,M6,Economie,411,32910,224,5558,377076,0.07394746311622886,0.08727683543900965
2011,M6,Education,111,9645,83,5558,377076,0.019971212666426773,0.025578397988734368
2011,M6,Environnement,245,16464,135,5558,377076,0.04408060453400504,0.043662285586990424
2011,M6,Faits divers,539,35662,281,5558,377076,0.09697732997481108,0.0945750989190508
2011,M6,Histoire-hommages,66,4550,42,5558,377076,0.01187477509895646,0.012066533006608747
2011,M6,International,752,41054,300,5558,377076,0.13530046779417057,0.1088746035282012
2011,M6,Justice,482,31706,232,5558,377076,0.08672184238934869,0.08408384516649163
2011,M6,Politique France,357,22594,190,5558,377076,0.06423173803526448,0.05991895532996001
2011,M6,Santé,261,20739,164,5558,377076,0.046959337891327814,0.05499952264265029
2011,M6,Sciences et techniques,93,7043,78,5558,377076,0.016732637639438646,0.01867793230011987
2011,M6,Société,1022,74118,326,5558,377076,0.18387909319899245,0.19655984469974222
2011,M6,Sport,330,17358,217,5558,377076,0.0593738754947823,0.04603316042389333
2011,TF1,Catastrophes,476,35475,223,7964,662864,0.05976896032144651,0.053517765333462065
2011,TF1,Culture-loisirs,701,67932,325,7964,662864,0.08802109492717228,0.10248256052523595
2011,TF1,Economie,808,71914,302,7964,662864,0.10145655449522853,0.10848982596731759
2011,TF1,Education,183,17219,129,7964,662864,0.022978402812656958,0.02597667093099037
2011,TF1,Environnement,463,38930,223,7964,662864,0.05813661476644902,0.058729995896594174
2011,TF1,Faits divers,479,34362,250,7964,662864,0.060145655449522856,0.051838687875642664
2011,TF1,Histoire-hommages,148,11073,110,7964,662864,0.01858362631843295,0.016704784088440464
2011,TF1,International,1263,98583,342,7964,662864,0.15858864892014063,0.14872281493639722
2011,TF1,Justice,582,46911,238,7964,662864,0.07307885484681065,0.07077017306717517
2011,TF1,Politique France,558,49213,256,7964,662864,0.0700652938221999,0.07424298196915205
2011,TF1,Santé,312,29454,204,7964,662864,0.03917629331993973,0.04443445412633663
2011,TF1,Sciences et techniques,141,11962,108,7964,662864,0.017704671019588145,0.018045934007579232
2011,TF1,Société,1221,103932,339,7964,662864,0.15331491712707182,0.15679234352748075
2011,TF1,Sport,629,45904,308,7964,662864,0.07898041185334002,0.0692510077481957
2012,Arte,Catastrophes,44,2767,39,3385,321625,0.012998522895125554,0.008603186941313642
2012,Arte,Culture-loisirs,356,47016,285,3385,321625,0.1051698670605613,0.14618266614846484
2012,Arte,Economie,351,36520,216,3385,321625,0.10369276218611521,0.1135483870967742
2012,Arte,Education,14,2098,14,3385,321625,0.00413589364844904,0.0065231247570928875
2012,Arte,Environnement,96,9191,76,3385,321625,0.028360413589364846,0.0285767586474932
2012,Arte,Faits divers,40,2780,37,3385,321625,0.011816838995568686,0.008643606684803731
2012,Arte,Histoire-hommages,84,6899,72,3385,321625,0.024815361890694238,0.02145044694908667
2012,Arte,International,1535,134279,363,3385,321625,0.4534711964549483,0.4175017489312087
2012,Arte,Justice,157,13266,120,3385,321625,0.04638109305760709,0.04124679362611737
2012,Arte,Politique France,187,17265,119,3385,321625,0.05524372230428361,0.053680528565876406
2012,Arte,Santé,26,2701,26,3385,321625,0.007680945347119645,0.008397979012825496
2012,Arte,Sciences et techniques,29,2213,27,3385,321625,0.008567208271787297,0.006880684026428294
2012,Arte,Société,444,42363,256,3385,321625,0.13116691285081242,0.1317155071900505
2012,Arte,Sport,22,2267,18,3385,321625,0.006499261447562777,0.00704858142246405
